,tanggal,clean_text,Kandidat,Minggu ke-,positive,negative,label,score,sentimen,Sentimen_kode,sentimem,minggu pertama
324,2020-10-17 14:36:20,paslonkampanyeprokessejauh lapor langgar paslon gibran rakabuming raka,Bagyo-Supardjo,4,0.428571429,0.142857143,positive,0.285714286,2,Positif,,FALSE
325,2020-10-17 14:17:21,debat buka gibranteguh amp bagyosupardjo gelar november,Bagyo-Supardjo,4,0.142857143,0,positive,0.142857143,0,Negatif,,FALSE
326,2020-10-17 07:32:36,debat buka gibranteguh amp bagyosupardjo gelar november,Bagyo-Supardjo,4,0.142857143,0,positive,0.142857143,0,Negatif,,FALSE
327,2020-10-23 08:40:08,dukung pasang independen pilkada solo bagyo wahyono fx supardjo bajo alir purnawirawan jua,Gibran-Teguh,4,0.076923077,0.153846154,negative,-0.076923077,0,Negatif,,FALSE
328,2020-10-23 03:40:20,dukung pasang independen pilkada solo bagyo wahyono fx supardjo bajo alir purnawiraw,Gibran-Teguh,4,0.083333333,0.083333333,positive,0,0,Negatif,,FALSE
329,2020-10-23 02:28:25,apk turun satpol pp solo bagyosupardjo ngaku tak belah tertib,Gibran-Teguh,4,0.1,0.1,positive,0,0,Negatif,,FALSE
330,2020-10-23 02:25:30,gibranteguh kampanye blusukan online pa,Gibran-Teguh,4,0.2,0,positive,0.2,0,Negatif,,FALSE
331,2020-10-22 07:45:46,usul gibran silaturahmi warga rejosari rw coblos no gibran,Gibran-Teguh,4,0,0,positive,0,2,Positif,,FALSE
332,2020-10-22 07:44:37,gibranteguh lahir masyarakat juang abdi rakyatgibranteguhmenangpdiperjuangan,Gibran-Teguh,4,0.833333333,0.166666667,positive,0.666666667,0,Negatif,,FALSE
333,2020-10-22 03:52:22,sandiaga uno tunggu restu dpp dpc gerindra solo sasar tokoh lokal jurkam gibranteguh,Gibran-Teguh,4,0.153846154,0,positive,0.153846154,0,Negatif,,FALSE
334,2020-10-22 03:11:44,anis matta seruk dukung gibranteguh pilkada solo,Gibran-Teguh,4,0.142857143,0.142857143,positive,0,0,Negatif,,FALSE
335,2020-10-22 01:59:09,dukung pkpi gibranteguh apresiasi kuat pa,Gibran-Teguh,4,0.5,0.333333333,positive,0.166666667,0,Negatif,,FALSE
336,2020-10-21 18:20:09,warga solo kaget istri milik posko rawan gibranteguh tewas,Gibran-Teguh,4,0.111111111,0.111111111,positive,0,0,Negatif,,FALSE
337,2020-10-21 15:06:09,haisaudarasaudara lupa pilih gibran teguhpemimpin kota solo,Gibran-Teguh,4,0.142857143,0.285714286,negative,-0.142857143,2,Positif,,FALSE
338,2020-10-21 11:31:16,dukung gibran teguh,Gibran-Teguh,4,0.333333333,0.333333333,positive,0,2,Positif,,FALSE
339,2020-10-21 11:05:03,gibranteguh bajo adu visi misi program kerja janjijanji pilkada solo,Gibran-Teguh,4,0.4,0,positive,0.4,0,Negatif,,FALSE
340,2020-10-21 10:21:33,tinggal tragis timpa yulia warga baluwarti solo kejut pasalnya rumah duka kampung s,Gibran-Teguh,4,0,0.307692308,negative,-0.307692308,0,Negatif,,FALSE
341,2020-10-21 09:35:53,dukung gibranteguh coblos no,Gibran-Teguh,4,0.25,0.25,positive,0,0,Negatif,,FALSE
342,2020-10-21 06:24:01,salah visi misi gibran teguhpenyederhanaan birokrasi layan publik bijak putus deng,Gibran-Teguh,4,0.181818182,0.181818182,positive,0,2,Positif,,FALSE
343,2020-10-21 03:27:00,tinggal tragis timpa yulia warga baluwarti solo kejut pasalnya rumah duka kamp,Gibran-Teguh,4,0,0.25,negative,-0.25,0,Negatif,,FALSE
344,2020-10-21 03:19:49,kreatifmaju gibran teguh,Gibran-Teguh,4,1,0,positive,1,2,Positif,,FALSE
345,2020-10-21 02:32:54,kampanye virtual gibranteguh jangkau warga pandemigibranteguhmenangpdiperjuangan,Gibran-Teguh,4,0.5,0.166666667,positive,0.333333333,0,Negatif,,FALSE
346,2020-10-21 02:32:50,pagi solotetap jaga sehat yaa patuh prokeskali bin woroworomas gibran tak muda jiwa,Gibran-Teguh,4,0.384615385,0.076923077,positive,0.307692308,2,Positif,,FALSE
347,2020-10-21 01:56:22,kampanye efektif amanmaju gibran teguh,Gibran-Teguh,4,0.8,0,positive,0.8,2,Positif,,FALSE
348,2020-10-20 23:10:09,gebrak kampanye pandemi virtual boxmetode virtual campaign kreatif menya,Gibran-Teguh,4,0.222222222,0,positive,0.222222222,0,Negatif,,FALSE
349,2020-10-20 22:47:46,pagi solotetap jaga sehat yaa patuh prokeskali bin woroworomas gibran tak muda,Gibran-Teguh,4,0.416666667,0.083333333,positive,0.333333333,2,Positif,,FALSE
350,2020-10-20 16:13:01,salah visi misi gibran teguhpenyederhanaan birokrasi layan publik bijak putuska,Gibran-Teguh,4,0.2,0.2,positive,0,2,Positif,,FALSE
351,2020-10-20 14:34:32,pagi bang abe coblos nomer gibran teguh,Gibran-Teguh,4,0.142857143,0,positive,0.142857143,2,Positif,,FALSE
352,2020-10-20 03:02:31,virtual campaign box uhh emng deh gibran tokoh visioner aksioner bgt yee khn ayo wong solo coblos,Gibran-Teguh,4,0.176470588,0,positive,0.176470588,2,Positif,,FALSE
353,2020-10-20 02:09:09,dukung gibran teguh menang pilkada harap komunitas tukang becak solo,Gibran-Teguh,4,0.2,0.1,positive,0.1,2,Positif,,FALSE
354,2020-10-19 15:30:18,jaring internet gratis rawan diwa diah warih didik butuh la,Gibran-Teguh,4,0.2,0.3,negative,-0.1,0,Negatif,,FALSE
355,2020-10-19 12:33:39,gibranteguh jelang debat calon wali kota solo,Gibran-Teguh,4,0.142857143,0.142857143,positive,0,1,Netral,1,FALSE
356,2020-10-19 12:03:07,legowo tak wakil putra jokowi diah warih dukung menang gibranteguh,Gibran-Teguh,4,0.2,0.2,positive,0,0,Negatif,,FALSE
357,2020-10-19 10:33:02,dukung gibranteguh diwa center luncur hpmu poskomu sosialisasi visimisi program kerja paslon no,Gibran-Teguh,4,0.230769231,0.153846154,positive,0.076923077,0,Negatif,,FALSE
358,2020-10-19 08:42:56,bajo konsisten kampanye tatap muka gibranteguh kukuh temu warga virtual,Gibran-Teguh,4,0.3,0.1,positive,0.2,0,Negatif,,FALSE
359,2020-10-19 06:04:03,video alas diah warih dukung gibranteguh,Gibran-Teguh,4,0.166666667,0.333333333,negative,-0.166666667,0,Negatif,,FALSE
360,2020-10-19 01:38:08,gibranteguh debat pilkada solo november gibran simulasi ka,Gibran-Teguh,4,0.125,0,positive,0.125,0,Negatif,,FALSE
361,2020-10-18 22:42:31,silaturahmi tegalharjo gibranteguh tak hapus program wmp waras wasis wareg mapan papan rudypoerno,Gibran-Teguh,4,0.230769231,0,positive,0.230769231,0,Negatif,,FALSE
362,2020-10-18 17:00:33,maaf gibran teguh komentar bedaknya,Gibran-Teguh,4,0.4,0,positive,0.4,2,Positif,,FALSE
363,2020-10-18 14:17:05,tim menang pan target gibranteguh menang pilkada solo ketua dpd pan achmad sapari mengatakandg terbent,Gibran-Teguh,4,0.2,0.066666667,positive,0.133333333,0,Negatif,,FALSE
364,2020-10-18 14:07:03,pilkada solo gibranteguh target raup persen,Gibran-Teguh,4,0.166666667,0,positive,0.166666667,0,Negatif,,FALSE
365,2020-10-18 13:28:33,kpu solo debat pilwalkot undang daya tarik televisi rebut siar ketua kpu solo nurul sutarti bena,Gibran-Teguh,4,0.0625,0,positive,0.0625,0,Negatif,,FALSE
366,2020-10-18 11:22:36,ratus rawan dukung diah warih calon wakil wali kota solo alih dukung gibranteguh,Gibran-Teguh,4,0.076923077,0.461538462,negative,-0.384615385,1,Netral,1,FALSE
367,2020-10-18 10:52:39,ratus rawan dukung diah warih calon wakil wali kota solo alih dukung gi,Gibran-Teguh,4,0,0.461538462,negative,-0.461538462,1,Netral,1,FALSE
368,2020-10-18 10:48:02,dpd pan kota solo salah partai dukung gibranteguh target menang paslon all,Gibran-Teguh,4,0.166666667,0.25,negative,-0.083333333,0,Negatif,,FALSE
369,2020-10-18 10:36:05,pan target gibranteguh menang persen,Gibran-Teguh,4,0.4,0,positive,0.4,0,Negatif,,FALSE
370,2020-10-18 09:50:36,kampanye virtual box gibranteguh tiru gibran gak paten biar tiru,Gibran-Teguh,4,0.1,0,positive,0.1,0,Negatif,,FALSE
371,2020-10-18 06:35:33,gibranteguh panas mesin tim menang internal pan solo targetnya,Gibran-Teguh,4,0.333333333,0.111111111,positive,0.222222222,0,Negatif,,FALSE
372,2020-10-18 04:56:56,tim menang pan target gibranteguh menang pilkada solo persen ketua dpd pan achmad sapari de,Gibran-Teguh,4,0.2,0,positive,0.2,0,Negatif,,FALSE
373,2020-10-18 04:56:44,ratus sahabat diah warih alih dukung paslon gibranteguh,Gibran-Teguh,4,0.25,0.375,negative,-0.125,0,Negatif,,FALSE
374,2020-10-18 03:51:19,kpu solo debat pilwalkot undang daya tarik televisi rebut siar ketua kpu sol,Gibran-Teguh,4,0.076923077,0,positive,0.076923077,0,Negatif,,FALSE
375,2020-10-18 03:22:40,jadwal debat perdana gibran teguh vs bagyo tukang jahit ketua rw pilkada solo,Gibran-Teguh,4,0.076923077,0,positive,0.076923077,2,Positif,,FALSE
376,2020-10-17 23:42:04,pesan tokoh muhammadiyah gibran anak jokowi wakilnya teguh pilkada solo,Gibran-Teguh,4,0.2,0,positive,0.2,2,Positif,,FALSE
377,2020-10-17 03:03:05,kompak kemudi becak kota solo deklarasi dukung gibranteguh,Gibran-Teguh,4,0.25,0.125,positive,0.125,0,Negatif,,FALSE
378,2020-10-17 03:01:22,pesan tokoh muhammadiyah pasang gibranteguh solo guyub rukun,Gibran-Teguh,4,0.25,0,positive,0.25,0,Negatif,,FALSE
379,2020-10-17 02:42:21,gibranteguh gandeng muhammadiyah sinergi tanggulang covid,Gibran-Teguh,4,0.166666667,0.166666667,positive,0,0,Negatif,,FALSE
380,2020-10-17 02:34:31,wuih bapak supir becak partisipasi engga solohebat,Gibran-Teguh,4,0.142857143,0.285714286,negative,-0.142857143,0,Negatif,,FALSE
381,2020-10-17 02:21:28,solohebat solomelompatlebihjauh melompatlebihjauh bersamasamabangunsolo,Gibran-Teguh,4,0.5,1.25,negative,-0.75,0,Negatif,,FALSE
382,2020-10-16 16:04:06,pantang lelah gibranteguh jalin komunikasi tali silahturahmi tokoh masyarakat,Gibran-Teguh,4,0.444444444,0.111111111,positive,0.333333333,0,Negatif,,FALSE
383,2020-10-16 15:03:49,semprot disinfektan wilayah kampung sewu jagal gibranteguh pesan taat p,Gibran-Teguh,4,0.3,0.1,positive,0.2,0,Negatif,,FALSE
